dive_id,mode,date,depth,time,max_depth,depth_minus,max_depth_minus,duration,temp,date_lub,date_lub_min,date_day
55,3,2023-02-20 10:56:16,9.55,40,10.44,-9.55,-10.44,51,21.9999943,2023-02-20T10:56:16Z,2023-02-20T10:56:00Z,2023-02-20T00:00:00Z
55,3,2023-02-20 10:56:16,7.75,42,10.44,-7.75,-10.44,51,21.9999943,2023-02-20T10:56:16Z,2023-02-20T10:56:00Z,2023-02-20T00:00:00Z
55,3,2023-02-20 10:56:16,6.22,44,10.44,-6.22,-10.44,51,21.9999943,2023-02-20T10:56:16Z,2023-02-20T10:56:00Z,2023-02-20T00:00:00Z
55,3,2023-02-20 10:56:16,5.06,46,10.44,-5.06,-10.44,51,21.9999943,2023-02-20T10:56:16Z,2023-02-20T10:56:00Z,2023-02-20T00:00:00Z
55,3,2023-02-20 10:56:16,3.36,48,10.44,-3.36,-10.44,51,21.9999943,2023-02-20T10:56:16Z,2023-02-20T10:56:00Z,2023-02-20T00:00:00Z
55,3,2023-02-20 10:56:16,1.08,50,10.44,-1.08,-10.44,51,21.9999943,2023-02-20T10:56:16Z,2023-02-20T10:56:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,2.02,0,12.78,-2.02,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,2.92,2,12.78,-2.92,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,3.71,4,12.78,-3.71,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,3.81,6,12.78,-3.81,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,4.99,8,12.78,-4.99,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,5.69,10,12.78,-5.69,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,6.21,12,12.78,-6.21,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,7.33,14,12.78,-7.33,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,7.56,16,12.78,-7.56,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,8.45,18,12.78,-8.45,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,9.38,20,12.78,-9.38,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,9.62,22,12.78,-9.62,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,10.34,24,12.78,-10.34,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,11,26,12.78,-11,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,10.92,28,12.78,-10.92,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,10.66,30,12.78,-10.66,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,10.63,32,12.78,-10.63,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,10.68,34,12.78,-10.68,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,10.62,36,12.78,-10.62,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,10.74,38,12.78,-10.74,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,10.79,40,12.78,-10.79,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,10.94,42,12.78,-10.94,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,11.09,44,12.78,-11.09,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,11.22,46,12.78,-11.22,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,11.46,48,12.78,-11.46,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,11.69,50,12.78,-11.69,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,11.96,52,12.78,-11.96,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,12.29,54,12.78,-12.29,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,12.62,56,12.78,-12.62,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,12.78,58,12.78,-12.78,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,11.96,60,12.78,-11.96,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,11.27,62,12.78,-11.27,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,10.56,64,12.78,-10.56,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,9.05,66,12.78,-9.05,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,7.94,68,12.78,-7.94,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,6.65,70,12.78,-6.65,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,5.13,72,12.78,-5.13,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,3.53,74,12.78,-3.53,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
56,3,2023-02-20 11:02:41,2.02,76,12.78,-2.02,-12.78,77,21.9999943,2023-02-20T11:02:41Z,2023-02-20T11:03:00Z,2023-02-20T00:00:00Z
57,3,2023-02-20 11:11:06,1.7,0,10.19,-1.7,-10.19,42,21.9999943,2023-02-20T11:11:06Z,2023-02-20T11:11:00Z,2023-02-20T00:00:00Z
57,3,2023-02-20 11:11:06,1.78,2,10.19,-1.78,-10.19,42,21.9999943,2023-02-20T11:11:06Z,2023-02-20T11:11:00Z,2023-02-20T00:00:00Z
57,3,2023-02-20 11:11:06,2.88,4,10.19,-2.88,-10.19,42,21.9999943,2023-02-20T11:11:06Z,2023-02-20T11:11:00Z,2023-02-20T00:00:00Z
57,3,2023-02-20 11:11:06,3.73,6,10.19,-3.73,-10.19,42,21.9999943,2023-02-20T11:11:06Z,2023-02-20T11:11:00Z,2023-02-20T00:00:00Z
57,3,2023-02-20 11:11:06,4.22,8,10.19,-4.22,-10.19,42,21.9999943,2023-02-20T11:11:06Z,2023-02-20T11:11:00Z,2023-02-20T00:00:00Z
57,3,2023-02-20 11:11:06,5.2,10,10.19,-5.2,-10.19,42,21.9999943,2023-02-20T11:11:06Z,2023-02-20T11:11:00Z,2023-02-20T00:00:00Z
57,3,2023-02-20 11:11:06,5.62,12,10.19,-5.62,-10.19,42,21.9999943,2023-02-20T11:11:06Z,2023-02-20T11:11:00Z,2023-02-20T00:00:00Z
57,3,2023-02-20 11:11:06,6.51,14,10.19,-6.51,-10.19,42,21.9999943,2023-02-20T11:11:06Z,2023-02-20T11:11:00Z,2023-02-20T00:00:00Z
57,3,2023-02-20 11:11:06,7.16,16,10.19,-7.16,-10.19,42,21.9999943,2023-02-20T11:11:06Z,2023-02-20T11:11:00Z,2023-02-20T00:00:00Z
57,3,2023-02-20 11:11:06,7.78,18,10.19,-7.78,-10.19,42,21.9999943,2023-02-20T11:11:06Z,2023-02-20T11:11:00Z,2023-02-20T00:00:00Z
57,3,2023-02-20 11:11:06,8.7,20,10.19,-8.7,-10.19,42,21.9999943,2023-02-20T11:11:06Z,2023-02-20T11:11:00Z,2023-02-20T00:00:00Z
57,3,2023-02-20 11:11:06,9.61,22,10.19,-9.61,-10.19,42,21.9999943,2023-02-20T11:11:06Z,2023-02-20T11:11:00Z,2023-02-20T00:00:00Z
57,3,2023-02-20 11:11:06,10.19,24,10.19,-10.19,-10.19,42,21.9999943,2023-02-20T11:11:06Z,2023-02-20T11:11:00Z,2023-02-20T00:00:00Z
57,3,2023-02-20 11:11:06,10.18,26,10.19,-10.18,-10.19,42,21.9999943,2023-02-20T11:11:06Z,2023-02-20T11:11:00Z,2023-02-20T00:00:00Z
57,3,2023-02-20 11:11:06,9.71,28,10.19,-9.71,-10.19,42,21.9999943,2023-02-20T11:11:06Z,2023-02-20T11:11:00Z,2023-02-20T00:00:00Z
57,3,2023-02-20 11:11:06,8.8,30,10.19,-8.8,-10.19,42,21.9999943,2023-02-20T11:11:06Z,2023-02-20T11:11:00Z,2023-02-20T00:00:00Z
57,3,2023-02-20 11:11:06,7.76,32,10.19,-7.76,-10.19,42,21.9999943,2023-02-20T11:11:06Z,2023-02-20T11:11:00Z,2023-02-20T00:00:00Z
57,3,2023-02-20 11:11:06,6.83,34,10.19,-6.83,-10.19,42,21.9999943,2023-02-20T11:11:06Z,2023-02-20T11:11:00Z,2023-02-20T00:00:00Z
57,3,2023-02-20 11:11:06,5.72,36,10.19,-5.72,-10.19,42,21.9999943,2023-02-20T11:11:06Z,2023-02-20T11:11:00Z,2023-02-20T00:00:00Z
57,3,2023-02-20 11:11:06,4.16,38,10.19,-4.16,-10.19,42,21.9999943,2023-02-20T11:11:06Z,2023-02-20T11:11:00Z,2023-02-20T00:00:00Z
57,3,2023-02-20 11:11:06,2.61,40,10.19,-2.61,-10.19,42,21.9999943,2023-02-20T11:11:06Z,2023-02-20T11:11:00Z,2023-02-20T00:00:00Z
57,3,2023-02-20 11:11:06,0.52,42,10.19,-0.52,-10.19,42,21.9999943,2023-02-20T11:11:06Z,2023-02-20T11:11:00Z,2023-02-20T00:00:00Z
58,3,2023-02-20 11:16:11,1.63,0,14.34,-1.63,-14.34,59,21.9999943,2023-02-20T11:16:11Z,2023-02-20T11:16:00Z,2023-02-20T00:00:00Z
58,3,2023-02-20 11:16:11,2.04,2,14.34,-2.04,-14.34,59,21.9999943,2023-02-20T11:16:11Z,2023-02-20T11:16:00Z,2023-02-20T00:00:00Z
58,3,2023-02-20 11:16:11,3.11,4,14.34,-3.11,-14.34,59,21.9999943,2023-02-20T11:16:11Z,2023-02-20T11:16:00Z,2023-02-20T00:00:00Z
58,3,2023-02-20 11:16:11,4.07,6,14.34,-4.07,-14.34,59,21.9999943,2023-02-20T11:16:11Z,2023-02-20T11:16:00Z,2023-02-20T00:00:00Z
58,3,2023-02-20 11:16:11,4.66,8,14.34,-4.66,-14.34,59,21.9999943,2023-02-20T11:16:11Z,2023-02-20T11:16:00Z,2023-02-20T00:00:00Z
58,3,2023-02-20 11:16:11,5.75,10,14.34,-5.75,-14.34,59,21.9999943,2023-02-20T11:16:11Z,2023-02-20T11:16:00Z,2023-02-20T00:00:00Z
58,3,2023-02-20 11:16:11,6.27,12,14.34,-6.27,-14.34,59,21.9999943,2023-02-20T11:16:11Z,2023-02-20T11:16:00Z,2023-02-20T00:00:00Z
58,3,2023-02-20 11:16:11,7.05,14,14.34,-7.05,-14.34,59,21.9999943,2023-02-20T11:16:11Z,2023-02-20T11:16:00Z,2023-02-20T00:00:00Z
58,3,2023-02-20 11:16:11,8.24,16,14.34,-8.24,-14.34,59,21.9999943,2023-02-20T11:16:11Z,2023-02-20T11:16:00Z,2023-02-20T00:00:00Z
58,3,2023-02-20 11:16:11,8.44,18,14.34,-8.44,-14.34,59,21.9999943,2023-02-20T11:16:11Z,2023-02-20T11:16:00Z,2023-02-20T00:00:00Z
58,3,2023-02-20 11:16:11,9.52,20,14.34,-9.52,-14.34,59,21.9999943,2023-02-20T11:16:11Z,2023-02-20T11:16:00Z,2023-02-20T00:00:00Z
58,3,2023-02-20 11:16:11,10.53,22,14.34,-10.53,-14.34,59,21.9999943,2023-02-20T11:16:11Z,2023-02-20T11:16:00Z,2023-02-20T00:00:00Z
58,3,2023-02-20 11:16:11,11.17,24,14.34,-11.17,-14.34,59,21.9999943,2023-02-20T11:16:11Z,2023-02-20T11:16:00Z,2023-02-20T00:00:00Z
58,3,2023-02-20 11:16:11,12.29,26,14.34,-12.29,-14.34,59,21.9999943,2023-02-20T11:16:11Z,2023-02-20T11:16:00Z,2023-02-20T00:00:00Z
58,3,2023-02-20 11:16:11,13.36,28,14.34,-13.36,-14.34,59,21.9999943,2023-02-20T11:16:11Z,2023-02-20T11:16:00Z,2023-02-20T00:00:00Z
58,3,2023-02-20 11:16:11,13.87,30,14.34,-13.87,-14.34,59,21.9999943,2023-02-20T11:16:11Z,2023-02-20T11:16:00Z,2023-02-20T00:00:00Z
58,3,2023-02-20 11:16:11,14.16,32,14.34,-14.16,-14.34,59,21.9999943,2023-02-20T11:16:11Z,2023-02-20T11:16:00Z,2023-02-20T00:00:00Z
58,3,2023-02-20 11:16:11,14.07,34,14.34,-14.07,-14.34,59,21.9999943,2023-02-20T11:16:11Z,2023-02-20T11:16:00Z,2023-02-20T00:00:00Z
58,3,2023-02-20 11:16:11,13.16,36,14.34,-13.16,-14.34,59,21.9999943,2023-02-20T11:16:11Z,2023-02-20T11:16:00Z,2023-02-20T00:00:00Z
58,3,2023-02-20 11:16:11,12.54,38,14.34,-12.54,-14.34,59,21.9999943,2023-02-20T11:16:11Z,2023-02-20T11:16:00Z,2023-02-20T00:00:00Z
58,3,2023-02-20 11:16:11,12.38,40,14.34,-12.38,-14.34,59,21.9999943,2023-02-20T11:16:11Z,2023-02-20T11:16:00Z,2023-02-20T00:00:00Z
58,3,2023-02-20 11:16:11,12.08,42,14.34,-12.08,-14.34,59,21.9999943,2023-02-20T11:16:11Z,2023-02-20T11:16:00Z,2023-02-20T00:00:00Z
58,3,2023-02-20 11:16:11,11.44,44,14.34,-11.44,-14.34,59,21.9999943,2023-02-20T11:16:11Z,2023-02-20T11:16:00Z,2023-02-20T00:00:00Z
58,3,2023-02-20 11:16:11,10.68,46,14.34,-10.68,-14.34,59,21.9999943,2023-02-20T11:16:11Z,2023-02-20T11:16:00Z,2023-02-20T00:00:00Z
58,3,2023-02-20 11:16:11,9.66,48,14.34,-9.66,-14.34,59,21.9999943,2023-02-20T11:16:11Z,2023-02-20T11:16:00Z,2023-02-20T00:00:00Z
58,3,2023-02-20 11:16:11,8.16,50,14.34,-8.16,-14.34,59,21.9999943,2023-02-20T11:16:11Z,2023-02-20T11:16:00Z,2023-02-20T00:00:00Z
58,3,2023-02-20 11:16:11,6.91,52,14.34,-6.91,-14.34,59,21.9999943,2023-02-20T11:16:11Z,2023-02-20T11:16:00Z,2023-02-20T00:00:00Z
58,3,2023-02-20 11:16:11,5.31,54,14.34,-5.31,-14.34,59,21.9999943,2023-02-20T11:16:11Z,2023-02-20T11:16:00Z,2023-02-20T00:00:00Z
58,3,2023-02-20 11:16:11,3.51,56,14.34,-3.51,-14.34,59,21.9999943,2023-02-20T11:16:11Z,2023-02-20T11:16:00Z,2023-02-20T00:00:00Z
58,3,2023-02-20 11:16:11,1.47,58,14.34,-1.47,-14.34,59,21.9999943,2023-02-20T11:16:11Z,2023-02-20T11:16:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,1.82,0,18.38,-1.82,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,2.84,2,18.38,-2.84,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,3.88,4,18.38,-3.88,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,4.07,6,18.38,-4.07,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,5.15,8,18.38,-5.15,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,6.06,10,18.38,-6.06,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,6.4,12,18.38,-6.4,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,7.26,14,18.38,-7.26,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,8.29,16,18.38,-8.29,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,8.78,18,18.38,-8.78,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,9.72,20,18.38,-9.72,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,11.25,22,18.38,-11.25,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,11.27,24,18.38,-11.27,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,12.54,26,18.38,-12.54,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,13.97,28,18.38,-13.97,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,15.84,30,18.38,-15.84,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,17.68,32,18.38,-17.68,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,17.73,34,18.38,-17.73,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,17.91,36,18.38,-17.91,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,18.24,38,18.38,-18.24,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,18.05,40,18.38,-18.05,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,16.42,42,18.38,-16.42,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,14.83,44,18.38,-14.83,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,13.63,46,18.38,-13.63,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,12.47,48,18.38,-12.47,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,10.99,50,18.38,-10.99,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,9.68,52,18.38,-9.68,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,7.57,54,18.38,-7.57,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,6.04,56,18.38,-6.04,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,4.82,58,18.38,-4.82,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,3.16,60,18.38,-3.16,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
59,3,2023-02-20 11:25:46,1.27,62,18.38,-1.27,-18.38,63,21.9999943,2023-02-20T11:25:46Z,2023-02-20T11:26:00Z,2023-02-20T00:00:00Z
60,3,2023-02-20 11:36:53,1.81,0,12.52,-1.81,-12.52,36,21.9999943,2023-02-20T11:36:53Z,2023-02-20T11:37:00Z,2023-02-20T00:00:00Z
60,3,2023-02-20 11:36:53,2.69,2,12.52,-2.69,-12.52,36,21.9999943,2023-02-20T11:36:53Z,2023-02-20T11:37:00Z,2023-02-20T00:00:00Z
60,3,2023-02-20 11:36:53,3.35,4,12.52,-3.35,-12.52,36,21.9999943,2023-02-20T11:36:53Z,2023-02-20T11:37:00Z,2023-02-20T00:00:00Z
60,3,2023-02-20 11:36:53,4.36,6,12.52,-4.36,-12.52,36,21.9999943,2023-02-20T11:36:53Z,2023-02-20T11:37:00Z,2023-02-20T00:00:00Z
60,3,2023-02-20 11:36:53,5.6,8,12.52,-5.6,-12.52,36,21.9999943,2023-02-20T11:36:53Z,2023-02-20T11:37:00Z,2023-02-20T00:00:00Z
60,3,2023-02-20 11:36:53,6.8,10,12.52,-6.8,-12.52,36,21.9999943,2023-02-20T11:36:53Z,2023-02-20T11:37:00Z,2023-02-20T00:00:00Z
60,3,2023-02-20 11:36:53,8.26,12,12.52,-8.26,-12.52,36,21.9999943,2023-02-20T11:36:53Z,2023-02-20T11:37:00Z,2023-02-20T00:00:00Z
60,3,2023-02-20 11:36:53,9.77,14,12.52,-9.77,-12.52,36,21.9999943,2023-02-20T11:36:53Z,2023-02-20T11:37:00Z,2023-02-20T00:00:00Z
60,3,2023-02-20 11:36:53,11.01,16,12.52,-11.01,-12.52,36,21.9999943,2023-02-20T11:36:53Z,2023-02-20T11:37:00Z,2023-02-20T00:00:00Z
60,3,2023-02-20 11:36:53,12.4,18,12.52,-12.4,-12.52,36,21.9999943,2023-02-20T11:36:53Z,2023-02-20T11:37:00Z,2023-02-20T00:00:00Z
60,3,2023-02-20 11:36:53,12.52,20,12.52,-12.52,-12.52,36,21.9999943,2023-02-20T11:36:53Z,2023-02-20T11:37:00Z,2023-02-20T00:00:00Z
60,3,2023-02-20 11:36:53,12.22,22,12.52,-12.22,-12.52,36,21.9999943,2023-02-20T11:36:53Z,2023-02-20T11:37:00Z,2023-02-20T00:00:00Z
60,3,2023-02-20 11:36:53,10.99,24,12.52,-10.99,-12.52,36,21.9999943,2023-02-20T11:36:53Z,2023-02-20T11:37:00Z,2023-02-20T00:00:00Z
60,3,2023-02-20 11:36:53,9.19,26,12.52,-9.19,-12.52,36,21.9999943,2023-02-20T11:36:53Z,2023-02-20T11:37:00Z,2023-02-20T00:00:00Z
60,3,2023-02-20 11:36:53,7.7,28,12.52,-7.7,-12.52,36,21.9999943,2023-02-20T11:36:53Z,2023-02-20T11:37:00Z,2023-02-20T00:00:00Z
60,3,2023-02-20 11:36:53,5.96,30,12.52,-5.96,-12.52,36,21.9999943,2023-02-20T11:36:53Z,2023-02-20T11:37:00Z,2023-02-20T00:00:00Z
60,3,2023-02-20 11:36:53,3.87,32,12.52,-3.87,-12.52,36,21.9999943,2023-02-20T11:36:53Z,2023-02-20T11:37:00Z,2023-02-20T00:00:00Z
60,3,2023-02-20 11:36:53,2.24,34,12.52,-2.24,-12.52,36,21.9999943,2023-02-20T11:36:53Z,2023-02-20T11:37:00Z,2023-02-20T00:00:00Z
60,3,2023-02-20 11:36:53,0.16,36,12.52,-0.16,-12.52,36,21.9999943,2023-02-20T11:36:53Z,2023-02-20T11:37:00Z,2023-02-20T00:00:00Z
61,3,2023-02-20 11:45:30,1.67,0,1.67,-1.67,-1.67,4,21.9999943,2023-02-20T11:45:30Z,2023-02-20T11:46:00Z,2023-02-20T00:00:00Z
61,3,2023-02-20 11:45:30,1.67,2,1.67,-1.67,-1.67,4,21.9999943,2023-02-20T11:45:30Z,2023-02-20T11:46:00Z,2023-02-20T00:00:00Z
61,3,2023-02-20 11:45:30,0.59,4,1.67,-0.59,-1.67,4,21.9999943,2023-02-20T11:45:30Z,2023-02-20T11:46:00Z,2023-02-20T00:00:00Z
62,3,2023-02-21 09:56:07,1.54,0,1.67,-1.54,-1.67,5,21.9999943,2023-02-21T09:56:07Z,2023-02-21T09:56:00Z,2023-02-21T00:00:00Z
62,3,2023-02-21 09:56:07,1.67,2,1.67,-1.67,-1.67,5,21.9999943,2023-02-21T09:56:07Z,2023-02-21T09:56:00Z,2023-02-21T00:00:00Z
62,3,2023-02-21 09:56:07,1.08,4,1.67,-1.08,-1.67,5,21.9999943,2023-02-21T09:56:07Z,2023-02-21T09:56:00Z,2023-02-21T00:00:00Z
